ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.History19AdminRooms	history19adminrooms	1590494893502	 	3.3.1
REQUEST	37		spring-pivotal-logo.png	1590494898142	1590494898192	OK	 
REQUEST	37		petclinic.css	1590494898137	1590494898192	OK	 
USER	Sitter	43	START	1590494898299	1590494898299
REQUEST	43		Home	1590494898301	1590494898311	OK	 
USER	AccessRoom	38	START	1590494898315	1590494898315
REQUEST	38		Home	1590494898317	1590494898351	OK	 
REQUEST	43		jquery-ui.min.css	1590494898325	1590494898371	OK	 
REQUEST	38		jquery-ui.theme.min.css	1590494898358	1590494898383	OK	 
REQUEST	38		jquery-ui.min.css	1590494898358	1590494898385	OK	 
REQUEST	43		jquery.min.js	1590494898372	1590494898387	OK	 
REQUEST	43		jquery-ui.theme.min.css	1590494898327	1590494898391	OK	 
REQUEST	38		jquery.min.js	1590494898384	1590494898393	OK	 
REQUEST	38		jquery-ui.min.js	1590494898386	1590494898398	OK	 
REQUEST	43		bootstrap.min.js	1590494898392	1590494898399	OK	 
REQUEST	43		jquery-ui.min.js	1590494898388	1590494898401	OK	 
REQUEST	38		bootstrap.min.js	1590494898394	1590494898403	OK	 
REQUEST	38		spring-pivotal-logo.png	1590494898360	1590494898404	OK	 
REQUEST	43		favicon.png	1590494898321	1590494898404	OK	 
REQUEST	43		pets.png	1590494898329	1590494898405	OK	 
REQUEST	43		petclinic.css	1590494898323	1590494898406	OK	 
REQUEST	38		pets.png	1590494898359	1590494898407	OK	 
REQUEST	38		petclinic.css	1590494898357	1590494898409	OK	 
REQUEST	43		spring-pivotal-logo.png	1590494898331	1590494898410	OK	 
REQUEST	38		favicon.png	1590494898356	1590494898410	OK	 
USER	Sitter	44	START	1590494898500	1590494898500
REQUEST	44		Home	1590494898502	1590494898511	OK	 
USER	AccessRoom	39	START	1590494898516	1590494898516
REQUEST	39		Home	1590494898517	1590494898546	OK	 
REQUEST	39		jquery-ui.min.css	1590494898553	1590494898579	OK	 
REQUEST	44		jquery-ui.min.css	1590494898526	1590494898581	OK	 
REQUEST	44		jquery-ui.theme.min.css	1590494898528	1590494898585	OK	 
REQUEST	39		jquery-ui.theme.min.css	1590494898554	1590494898587	OK	 
REQUEST	39		jquery.min.js	1590494898581	1590494898591	OK	 
REQUEST	44		jquery.min.js	1590494898582	1590494898594	OK	 
REQUEST	44		jquery-ui.min.js	1590494898585	1590494898599	OK	 
REQUEST	39		jquery-ui.min.js	1590494898589	1590494898600	OK	 
REQUEST	39		bootstrap.min.js	1590494898592	1590494898601	OK	 
REQUEST	44		favicon.png	1590494898523	1590494898602	OK	 
REQUEST	39		spring-pivotal-logo.png	1590494898556	1590494898602	OK	 
REQUEST	44		spring-pivotal-logo.png	1590494898532	1590494898603	OK	 
REQUEST	44		bootstrap.min.js	1590494898595	1590494898604	OK	 
REQUEST	44		pets.png	1590494898530	1590494898606	OK	 
REQUEST	44		petclinic.css	1590494898524	1590494898607	OK	 
REQUEST	39		favicon.png	1590494898551	1590494898608	OK	 
REQUEST	39		petclinic.css	1590494898552	1590494898610	OK	 
REQUEST	39		pets.png	1590494898555	1590494898611	OK	 
USER	Sitter	45	START	1590494898701	1590494898701
REQUEST	45		Home	1590494898702	1590494898709	OK	 
USER	AccessRoom	40	START	1590494898707	1590494898707
REQUEST	40		Home	1590494898708	1590494898718	OK	 
REQUEST	40		jquery-ui.theme.min.css	1590494898728	1590494898748	OK	 
REQUEST	40		jquery-ui.min.css	1590494898727	1590494898753	OK	 
REQUEST	40		jquery.min.js	1590494898749	1590494898757	OK	 
REQUEST	45		jquery-ui.min.css	1590494898718	1590494898759	OK	 
REQUEST	40		spring-pivotal-logo.png	1590494898731	1590494898762	OK	 
REQUEST	45		spring-pivotal-logo.png	1590494898724	1590494898762	OK	 
REQUEST	40		bootstrap.min.js	1590494898758	1590494898764	OK	 
REQUEST	45		jquery.min.js	1590494898760	1590494898769	OK	 
REQUEST	40		jquery-ui.min.js	1590494898754	1590494898773	OK	 
REQUEST	45		jquery-ui.min.js	1590494898763	1590494898774	OK	 
REQUEST	45		favicon.png	1590494898716	1590494898776	OK	 
REQUEST	45		jquery-ui.theme.min.css	1590494898720	1590494898777	OK	 
REQUEST	45		bootstrap.min.js	1590494898770	1590494898778	OK	 
REQUEST	45		pets.png	1590494898722	1590494898780	OK	 
REQUEST	40		petclinic.css	1590494898726	1590494898780	OK	 
REQUEST	40		favicon.png	1590494898725	1590494898782	OK	 
REQUEST	40		pets.png	1590494898730	1590494898782	OK	 
REQUEST	45		petclinic.css	1590494898717	1590494898783	OK	 
USER	Sitter	46	START	1590494898901	1590494898901
REQUEST	46		Home	1590494898901	1590494898904	OK	 
REQUEST	46		favicon.png	1590494898907	1590494898913	OK	 
REQUEST	46		jquery-ui.min.css	1590494898908	1590494898918	OK	 
REQUEST	46		spring-pivotal-logo.png	1590494898909	1590494898920	OK	 
REQUEST	46		jquery-ui.theme.min.css	1590494898908	1590494898922	OK	 
REQUEST	46		jquery.min.js	1590494898913	1590494898924	OK	 
USER	AccessRoom	41	START	1590494898925	1590494898925
REQUEST	46		bootstrap.min.js	1590494898921	1590494898927	OK	 
REQUEST	46		petclinic.css	1590494898907	1590494898931	OK	 
REQUEST	46		jquery-ui.min.js	1590494898919	1590494898933	OK	 
REQUEST	41		Home	1590494898926	1590494898933	OK	 
REQUEST	46		pets.png	1590494898909	1590494898935	OK	 
REQUEST	41		favicon.png	1590494898936	1590494898942	OK	 
REQUEST	41		jquery-ui.theme.min.css	1590494898938	1590494898947	OK	 
REQUEST	41		jquery-ui.min.css	1590494898937	1590494898948	OK	 
REQUEST	41		jquery.min.js	1590494898943	1590494898954	OK	 
REQUEST	41		bootstrap.min.js	1590494898949	1590494898954	OK	 
REQUEST	41		pets.png	1590494898938	1590494898954	OK	 
REQUEST	41		jquery-ui.min.js	1590494898947	1590494898956	OK	 
REQUEST	41		petclinic.css	1590494898936	1590494898957	OK	 
REQUEST	41		spring-pivotal-logo.png	1590494898939	1590494898958	OK	 
USER	Sitter	53	START	1590494899064	1590494899064
USER	AccessRoom	47	START	1590494899064	1590494899064
REQUEST	53		Home	1590494899066	1590494899083	OK	 
REQUEST	47		Home	1590494899066	1590494899083	OK	 
REQUEST	53		jquery-ui.theme.min.css	1590494899094	1590494899122	OK	 
REQUEST	53		jquery-ui.min.css	1590494899093	1590494899123	OK	 
REQUEST	47		jquery-ui.theme.min.css	1590494899092	1590494899123	OK	 
REQUEST	47		jquery-ui.min.css	1590494899091	1590494899125	OK	 
REQUEST	53		jquery.min.js	1590494899122	1590494899130	OK	 
REQUEST	47		jquery.min.js	1590494899124	1590494899131	OK	 
REQUEST	53		jquery-ui.min.js	1590494899124	1590494899134	OK	 
REQUEST	47		bootstrap.min.js	1590494899131	1590494899136	OK	 
REQUEST	53		petclinic.css	1590494899092	1590494899137	OK	 
REQUEST	47		pets.png	1590494899093	1590494899152	OK	 
REQUEST	47		spring-pivotal-logo.png	1590494899094	1590494899152	OK	 
REQUEST	53		bootstrap.min.js	1590494899131	1590494899153	OK	 
REQUEST	53		favicon.png	1590494899092	1590494899153	OK	 
REQUEST	53		pets.png	1590494899095	1590494899153	OK	 
REQUEST	53		spring-pivotal-logo.png	1590494899096	1590494899154	OK	 
REQUEST	47		favicon.png	1590494899090	1590494899154	OK	 
REQUEST	47		petclinic.css	1590494899090	1590494899158	OK	 
REQUEST	47		jquery-ui.min.js	1590494899125	1590494899161	OK	 
USER	Sitter	54	START	1590494899222	1590494899222
USER	AccessRoom	48	START	1590494899227	1590494899227
REQUEST	54		Home	1590494899224	1590494899232	OK	 
REQUEST	48		Home	1590494899228	1590494899238	OK	 
REQUEST	54		jquery-ui.theme.min.css	1590494899245	1590494899273	OK	 
REQUEST	54		jquery-ui.min.css	1590494899243	1590494899275	OK	 
REQUEST	48		jquery-ui.min.css	1590494899250	1590494899277	OK	 
REQUEST	48		jquery-ui.theme.min.css	1590494899251	1590494899280	OK	 
REQUEST	54		jquery.min.js	1590494899274	1590494899288	OK	 
REQUEST	48		jquery.min.js	1590494899278	1590494899289	OK	 
REQUEST	54		jquery-ui.min.js	1590494899276	1590494899291	OK	 
REQUEST	48		jquery-ui.min.js	1590494899281	1590494899295	OK	 
REQUEST	54		bootstrap.min.js	1590494899289	1590494899295	OK	 
REQUEST	48		bootstrap.min.js	1590494899289	1590494899297	OK	 
REQUEST	54		favicon.png	1590494899241	1590494899298	OK	 
REQUEST	54		pets.png	1590494899246	1590494899300	OK	 
REQUEST	54		petclinic.css	1590494899242	1590494899301	OK	 
REQUEST	48		favicon.png	1590494899248	1590494899303	OK	 
REQUEST	48		pets.png	1590494899253	1590494899305	OK	 
REQUEST	48		spring-pivotal-logo.png	1590494899254	1590494899306	OK	 
REQUEST	48		petclinic.css	1590494899248	1590494899306	OK	 
REQUEST	54		spring-pivotal-logo.png	1590494899247	1590494899307	OK	 
USER	Sitter	55	START	1590494899391	1590494899391
USER	AccessRoom	49	START	1590494899391	1590494899391
REQUEST	55		Home	1590494899393	1590494899405	OK	 
REQUEST	49		Home	1590494899393	1590494899405	OK	 
REQUEST	55		jquery-ui.theme.min.css	1590494899417	1590494899444	OK	 
REQUEST	55		jquery-ui.min.css	1590494899416	1590494899446	OK	 
REQUEST	49		jquery-ui.min.css	1590494899417	1590494899450	OK	 
REQUEST	49		jquery-ui.theme.min.css	1590494899419	1590494899456	OK	 
REQUEST	49		jquery.min.js	1590494899451	1590494899466	OK	 
REQUEST	55		jquery.min.js	1590494899445	1590494899466	OK	 
REQUEST	55		jquery-ui.min.js	1590494899446	1590494899468	OK	 
REQUEST	49		jquery-ui.min.js	1590494899457	1590494899469	OK	 
REQUEST	49		bootstrap.min.js	1590494899466	1590494899473	OK	 
REQUEST	55		spring-pivotal-logo.png	1590494899420	1590494899474	OK	 
REQUEST	49		spring-pivotal-logo.png	1590494899421	1590494899474	OK	 
REQUEST	55		bootstrap.min.js	1590494899467	1590494899475	OK	 
REQUEST	55		favicon.png	1590494899414	1590494899477	OK	 
REQUEST	49		favicon.png	1590494899415	1590494899476	OK	 
REQUEST	55		petclinic.css	1590494899415	1590494899480	OK	 
REQUEST	49		pets.png	1590494899420	1590494899481	OK	 
REQUEST	49		petclinic.css	1590494899416	1590494899482	OK	 
REQUEST	55		pets.png	1590494899419	1590494899484	OK	 
USER	Sitter	56	START	1590494899565	1590494899565
USER	AccessRoom	50	START	1590494899565	1590494899565
REQUEST	50		Home	1590494899567	1590494899578	OK	 
REQUEST	56		Home	1590494899567	1590494899578	OK	 
REQUEST	50		jquery-ui.min.css	1590494899589	1590494899614	OK	 
REQUEST	50		jquery-ui.theme.min.css	1590494899590	1590494899622	OK	 
REQUEST	56		jquery-ui.min.css	1590494899589	1590494899625	OK	 
REQUEST	50		jquery.min.js	1590494899615	1590494899627	OK	 
REQUEST	56		jquery-ui.theme.min.css	1590494899590	1590494899628	OK	 
REQUEST	56		jquery.min.js	1590494899626	1590494899635	OK	 
REQUEST	56		jquery-ui.min.js	1590494899629	1590494899641	OK	 
REQUEST	50		jquery-ui.min.js	1590494899623	1590494899642	OK	 
REQUEST	56		pets.png	1590494899592	1590494899644	OK	 
REQUEST	50		pets.png	1590494899592	1590494899645	OK	 
REQUEST	56		favicon.png	1590494899586	1590494899646	OK	 
REQUEST	56		bootstrap.min.js	1590494899636	1590494899647	OK	 
REQUEST	50		bootstrap.min.js	1590494899627	1590494899648	OK	 
REQUEST	56		spring-pivotal-logo.png	1590494899593	1590494899648	OK	 
REQUEST	50		spring-pivotal-logo.png	1590494899593	1590494899649	OK	 
REQUEST	56		petclinic.css	1590494899587	1590494899650	OK	 
REQUEST	50		favicon.png	1590494899587	1590494899651	OK	 
REQUEST	50		petclinic.css	1590494899588	1590494899652	OK	 
USER	Sitter	57	START	1590494899719	1590494899719
REQUEST	57		Home	1590494899721	1590494899732	OK	 
USER	AccessRoom	51	START	1590494899741	1590494899741
REQUEST	51		Home	1590494899752	1590494899763	OK	 
REQUEST	57		jquery-ui.theme.min.css	1590494899752	1590494899796	OK	 
REQUEST	51		jquery-ui.min.css	1590494899771	1590494899797	OK	 
REQUEST	57		jquery-ui.min.css	1590494899750	1590494899797	OK	 
REQUEST	51		jquery-ui.theme.min.css	1590494899773	1590494899798	OK	 
REQUEST	57		jquery.min.js	1590494899797	1590494899802	OK	 
REQUEST	51		jquery.min.js	1590494899797	1590494899804	OK	 
REQUEST	57		jquery-ui.min.js	1590494899798	1590494899808	OK	 
REQUEST	51		jquery-ui.min.js	1590494899798	1590494899809	OK	 
REQUEST	57		petclinic.css	1590494899748	1590494899811	OK	 
REQUEST	57		bootstrap.min.js	1590494899803	1590494899812	OK	 
REQUEST	51		bootstrap.min.js	1590494899804	1590494899813	OK	 
REQUEST	51		petclinic.css	1590494899770	1590494899813	OK	 
REQUEST	57		spring-pivotal-logo.png	1590494899753	1590494899814	OK	 
REQUEST	57		pets.png	1590494899753	1590494899816	OK	 
REQUEST	51		pets.png	1590494899774	1590494899817	OK	 
REQUEST	51		favicon.png	1590494899769	1590494899819	OK	 
REQUEST	57		favicon.png	1590494899746	1590494899819	OK	 
REQUEST	51		spring-pivotal-logo.png	1590494899775	1590494899821	OK	 
USER	Sitter	58	START	1590494899887	1590494899887
USER	AccessRoom	52	START	1590494899887	1590494899887
REQUEST	52		Home	1590494899888	1590494899892	OK	 
REQUEST	58		Home	1590494899888	1590494899892	OK	 
REQUEST	52		jquery-ui.min.css	1590494899896	1590494899912	OK	 
REQUEST	52		jquery-ui.theme.min.css	1590494899897	1590494899914	OK	 
REQUEST	52		jquery.min.js	1590494899913	1590494899920	OK	 
REQUEST	52		jquery-ui.min.js	1590494899914	1590494899923	OK	 
REQUEST	58		petclinic.css	1590494899896	1590494899924	OK	 
REQUEST	52		bootstrap.min.js	1590494899920	1590494899926	OK	 
REQUEST	52		petclinic.css	1590494899895	1590494899931	OK	 
REQUEST	58		jquery.min.js	1590494899925	1590494899931	OK	 
REQUEST	58		jquery-ui.min.js	1590494899932	1590494899940	OK	 
REQUEST	58		jquery-ui.theme.min.css	1590494899897	1590494899943	OK	 
REQUEST	58		bootstrap.min.js	1590494899941	1590494899946	OK	 
REQUEST	58		jquery-ui.min.css	1590494899896	1590494899948	OK	 
REQUEST	52		favicon.png	1590494899895	1590494899950	OK	 
REQUEST	52		spring-pivotal-logo.png	1590494899898	1590494899951	OK	 
REQUEST	58		favicon.png	1590494899895	1590494899952	OK	 
REQUEST	58		spring-pivotal-logo.png	1590494899898	1590494899954	OK	 
REQUEST	52		pets.png	1590494899897	1590494899954	OK	 
REQUEST	58		pets.png	1590494899897	1590494899956	OK	 
USER	Sitter	64	START	1590494900083	1590494900083
USER	AccessRoom	59	START	1590494900083	1590494900083
REQUEST	64		Home	1590494900084	1590494900087	OK	 
REQUEST	59		Home	1590494900084	1590494900087	OK	 
REQUEST	64		jquery-ui.min.css	1590494900091	1590494900101	OK	 
REQUEST	59		jquery-ui.min.css	1590494900091	1590494900108	OK	 
REQUEST	64		jquery-ui.theme.min.css	1590494900091	1590494900112	OK	 
REQUEST	64		jquery.min.js	1590494900102	1590494900114	OK	 
REQUEST	59		jquery.min.js	1590494900109	1590494900115	OK	 
REQUEST	64		bootstrap.min.js	1590494900114	1590494900119	OK	 
REQUEST	59		favicon.png	1590494900089	1590494900120	OK	 
REQUEST	64		jquery-ui.min.js	1590494900113	1590494900124	OK	 
REQUEST	59		bootstrap.min.js	1590494900121	1590494900127	OK	 
REQUEST	59		jquery-ui.min.js	1590494900116	1590494900131	OK	 
REQUEST	59		jquery-ui.theme.min.css	1590494900092	1590494900133	OK	 
REQUEST	64		favicon.png	1590494900089	1590494900134	OK	 
REQUEST	59		pets.png	1590494900092	1590494900135	OK	 
REQUEST	64		pets.png	1590494900092	1590494900136	OK	 
REQUEST	64		petclinic.css	1590494900090	1590494900137	OK	 
REQUEST	59		spring-pivotal-logo.png	1590494900092	1590494900138	OK	 
REQUEST	64		spring-pivotal-logo.png	1590494900092	1590494900139	OK	 
REQUEST	59		petclinic.css	1590494900090	1590494900141	OK	 
USER	AccessRoom	60	START	1590494900280	1590494900280
USER	Sitter	65	START	1590494900280	1590494900280
REQUEST	65		Home	1590494900281	1590494900288	OK	 
REQUEST	60		Home	1590494900281	1590494900288	OK	 
REQUEST	60		favicon.png	1590494900291	1590494900332	OK	 
REQUEST	65		favicon.png	1590494900292	1590494900333	OK	 
REQUEST	65		jquery-ui.theme.min.css	1590494900329	1590494900342	OK	 
REQUEST	60		jquery.min.js	1590494900332	1590494900345	OK	 
REQUEST	65		jquery.min.js	1590494900333	1590494900348	OK	 
REQUEST	65		jquery-ui.min.css	1590494900328	1590494900351	OK	 
REQUEST	60		jquery-ui.min.css	1590494900293	1590494900351	OK	 
REQUEST	60		jquery-ui.theme.min.css	1590494900328	1590494900353	OK	 
REQUEST	65		bootstrap.min.js	1590494900348	1590494900356	OK	 
REQUEST	60		bootstrap.min.js	1590494900352	1590494900358	OK	 
REQUEST	60		jquery-ui.min.js	1590494900346	1590494900360	OK	 
REQUEST	65		jquery-ui.min.js	1590494900343	1590494900360	OK	 
REQUEST	65		pets.png	1590494900329	1590494900362	OK	 
REQUEST	60		petclinic.css	1590494900292	1590494900362	OK	 
REQUEST	65		spring-pivotal-logo.png	1590494900330	1590494900363	OK	 
REQUEST	60		spring-pivotal-logo.png	1590494900329	1590494900364	OK	 
REQUEST	60		pets.png	1590494900329	1590494900365	OK	 
REQUEST	65		petclinic.css	1590494900292	1590494900366	OK	 
USER	Sitter	66	START	1590494900482	1590494900482
USER	AccessRoom	61	START	1590494900482	1590494900482
REQUEST	66		Home	1590494900484	1590494900494	OK	 
REQUEST	61		Home	1590494900484	1590494900494	OK	 
REQUEST	66		jquery-ui.theme.min.css	1590494900507	1590494900546	OK	 
REQUEST	61		jquery-ui.min.css	1590494900505	1590494900548	OK	 
REQUEST	61		jquery-ui.theme.min.css	1590494900507	1590494900551	OK	 
REQUEST	66		jquery-ui.min.css	1590494900505	1590494900552	OK	 
REQUEST	61		jquery.min.js	1590494900549	1590494900559	OK	 
REQUEST	66		jquery.min.js	1590494900547	1590494900560	OK	 
REQUEST	61		jquery-ui.min.js	1590494900552	1590494900564	OK	 
REQUEST	61		bootstrap.min.js	1590494900560	1590494900566	OK	 
REQUEST	66		jquery-ui.min.js	1590494900553	1590494900568	OK	 
REQUEST	66		bootstrap.min.js	1590494900560	1590494900568	OK	 
REQUEST	66		petclinic.css	1590494900503	1590494900570	OK	 
REQUEST	61		spring-pivotal-logo.png	1590494900510	1590494900571	OK	 
REQUEST	61		favicon.png	1590494900501	1590494900573	OK	 
REQUEST	61		pets.png	1590494900508	1590494900575	OK	 
REQUEST	66		pets.png	1590494900508	1590494900577	OK	 
REQUEST	61		petclinic.css	1590494900502	1590494900578	OK	 
REQUEST	66		spring-pivotal-logo.png	1590494900510	1590494900578	OK	 
REQUEST	66		favicon.png	1590494900503	1590494900582	OK	 
USER	Sitter	67	START	1590494900681	1590494900681
USER	AccessRoom	62	START	1590494900681	1590494900681
REQUEST	67		Home	1590494900682	1590494900694	OK	 
REQUEST	62		Home	1590494900682	1590494900694	OK	 
REQUEST	62		jquery-ui.theme.min.css	1590494900710	1590494900733	OK	 
REQUEST	62		jquery.min.js	1590494900734	1590494900751	OK	 
REQUEST	67		jquery-ui.theme.min.css	1590494900722	1590494900754	OK	 
REQUEST	67		jquery-ui.min.css	1590494900721	1590494900760	OK	 
REQUEST	62		jquery-ui.min.css	1590494900708	1590494900765	OK	 
REQUEST	67		jquery.min.js	1590494900755	1590494900774	OK	 
REQUEST	67		bootstrap.min.js	1590494900775	1590494900783	OK	 
REQUEST	62		jquery-ui.min.js	1590494900751	1590494900784	OK	 
REQUEST	67		jquery-ui.min.js	1590494900761	1590494900785	OK	 
REQUEST	62		bootstrap.min.js	1590494900769	1590494900786	OK	 
REQUEST	62		spring-pivotal-logo.png	1590494900712	1590494900790	OK	 
REQUEST	62		petclinic.css	1590494900707	1590494900792	OK	 
REQUEST	62		pets.png	1590494900711	1590494900793	OK	 
REQUEST	62		favicon.png	1590494900704	1590494900794	OK	 
REQUEST	67		favicon.png	1590494900720	1590494900794	OK	 
REQUEST	67		spring-pivotal-logo.png	1590494900724	1590494900796	OK	 
REQUEST	67		pets.png	1590494900723	1590494900798	OK	 
REQUEST	67		petclinic.css	1590494900721	1590494900798	OK	 
USER	AccessRoom	63	START	1590494900877	1590494900877
USER	Sitter	68	START	1590494900877	1590494900877
REQUEST	68		Home	1590494900877	1590494900881	OK	 
REQUEST	63		Home	1590494900877	1590494900881	OK	 
REQUEST	68		jquery-ui.min.css	1590494900884	1590494900903	OK	 
REQUEST	63		jquery-ui.theme.min.css	1590494900890	1590494900907	OK	 
REQUEST	68		jquery-ui.theme.min.css	1590494900884	1590494900908	OK	 
REQUEST	63		jquery-ui.min.css	1590494900889	1590494900908	OK	 
REQUEST	68		jquery.min.js	1590494900904	1590494900914	OK	 
REQUEST	63		jquery.min.js	1590494900907	1590494900919	OK	 
REQUEST	63		jquery-ui.min.js	1590494900909	1590494900922	OK	 
REQUEST	68		jquery-ui.min.js	1590494900908	1590494900926	OK	 
REQUEST	68		bootstrap.min.js	1590494900914	1590494900926	OK	 
REQUEST	63		bootstrap.min.js	1590494900919	1590494900928	OK	 
REQUEST	68		spring-pivotal-logo.png	1590494900886	1590494900930	OK	 
REQUEST	68		pets.png	1590494900885	1590494900932	OK	 
REQUEST	63		petclinic.css	1590494900888	1590494900934	OK	 
REQUEST	68		favicon.png	1590494900883	1590494900936	OK	 
REQUEST	68		petclinic.css	1590494900883	1590494900940	OK	 
REQUEST	63		spring-pivotal-logo.png	1590494900891	1590494900943	OK	 
REQUEST	63		pets.png	1590494900890	1590494900946	OK	 
REQUEST	63		favicon.png	1590494900888	1590494900947	OK	 
USER	Sitter	74	START	1590494901107	1590494901107
USER	AccessRoom	69	START	1590494901107	1590494901107
REQUEST	69		Home	1590494901109	1590494901119	OK	 
REQUEST	74		Home	1590494901108	1590494901119	OK	 
REQUEST	69		jquery-ui.min.css	1590494901129	1590494901152	OK	 
REQUEST	74		jquery-ui.theme.min.css	1590494901131	1590494901164	OK	 
REQUEST	74		jquery-ui.min.css	1590494901129	1590494901169	OK	 
REQUEST	69		jquery-ui.theme.min.css	1590494901131	1590494901173	OK	 
REQUEST	69		jquery.min.js	1590494901153	1590494901175	OK	 
